PH_ID	OS_ID
PH01001191G0020	OS09G0558000
PH01001191G0050	OS09G0558100
PH01001191G0080	OS09G0558200
PH01001191G0150	OS09G0558300
PH01001191G0170	OS09G0558300
PH01001191G0400	OS09G0558900
PH01001191G0420	OS02G0326600
PH01001191G0450	OS09G0562750
PH01001191G0550	OS12G0630500
PH01001191G0580	OS05G0544600
PH01001192G0050	OS08G0241600
PH01001192G0090	OS08G0241400
PH01001192G0140	OS04G0603400
PH01001192G0210	OS08G0240600
PH01001194G0040	OS03G0372700
PH01001194G0210	OS11G0135000
PH01001194G0330	OS03G0374500
PH01001194G0420	OS04G0682000
PH01001195G0040	OS07G0475400
PH01001195G0240	OS07G0474300
PH01001195G0280	OS07G0472500
PH01001195G0300	OS07G0472500
PH01001195G0330	OS07G0472400
PH01001195G0440	OS07G0472300
PH01001195G0450	OS03G0327100
PH01001195G0510	OS07G0472100
PH01001195G0550	OS07G0471900
PH01001196G0070	OS10G0163100
PH01001196G0170	OS10G0167300
PH01001196G0200	OS10G0167300
PH01001196G0210	OS03G0249400
PH01001196G0370	OS09G0535000
PH01001197G0030	OS10G0415800
PH01001197G0140	OS03G0163300
PH01001197G0190	OS10G0415200
PH01001197G0220	OS10G0414800
PH01001197G0230	OS10G0414700
PH01001197G0310	OS10G0414500
PH01001197G0410	OS03G0193000
PH01001197G0530	OS01G0830000
PH01001197G0550	OS01G0830200
PH01001198G0300	OS04G0304200
PH01001198G0400	OS04G0306400
PH01001199G0110	OS09G0516900
PH01001199G0330	OS12G0198900
PH01001199G0360	OS09G0517200
PH01001199G0480	OS09G0517600
PH01001200G0110	OS06G0612300
PH01001200G0450	OS03G0843400
PH01001201G0080	OS05G0436100
PH01001201G0220	OS05G0436900
PH01001201G0350	OS05G0437100
PH01001201G0390	OS05G0437300
PH01001201G0480	OS01G0867700
PH01001201G0540	OS05G0437700
PH01001201G0580	OS05G0437900
PH01001202G0120	OS12G0174200
PH01001202G0260	OS12G0174100
PH01001202G0290	OS03G0159200
PH01001202G0360	OS12G0172500
PH01001203G0150	OS10G0431900
PH01001203G0260	OS10G0436800
PH01001203G0400	OS10G0437000
PH01001203G0410	OS10G0437100
PH01001203G0550	OS10G0437500
PH01001203G0560	OS10G0437600
PH01001203G0570	OS10G0437600
PH01001204G0070	OS10G0489200
PH01001204G0140	OS10G0487900
PH01001204G0430	OS10G0162400
PH01001205G0030	OS11G0242300
PH01001205G0060	OS11G0242400
PH01001205G0160	OS11G0242700
PH01001205G0170	OS11G0242800
PH01001205G0350	OS11G0243300
PH01001206G0010	OS03G0769900
PH01001206G0080	OS07G0124600
PH01001206G0160	OS03G0232200
PH01001206G0170	OS03G0770800
PH01001206G0210	OS03G0770900
PH01001206G0320	OS07G0129700
PH01001206G0420	OS09G0571500
PH01001206G0430	OS09G0571400
PH01001206G0560	OS09G0571200
PH01001206G0580	OS02G0821900
PH01001206G0600	OS02G0822000
PH01001208G0070	OS01G0637800
PH01001208G0080	OS01G0636500
PH01001208G0150	OS01G0635550
PH01001208G0160	OS01G0635400
PH01001208G0220	OS01G0634900
PH01001208G0360	OS01G0633000
PH01001208G0380	OS01G0631900
PH01001208G0400	OS01G0631800
PH01001208G0410	OS01G0631700
PH01001208G0460	OS01G0631500
PH01001208G0470	OS05G0582000
PH01001208G0480	OS01G0631400
PH01001209G0040	OS03G0738400
PH01001209G0060	OS03G0738200
PH01001209G0180	OS03G0737900
PH01001209G0190	OS03G0737800
PH01001209G0210	OS03G0737800
PH01001209G0230	OS03G0737800
PH01001209G0390	OS03G0737000
PH01001209G0460	OS03G0736700
PH01001209G0530	OS03G0736500
PH01001209G0550	OS03G0736300
PH01001210G0050	OS01G0716400
PH01001210G0070	OS01G0716300
PH01001210G0100	OS01G0716200
PH01001210G0240	OS01G0714900
PH01001210G0460	OS01G0714100
PH01001210G0500	OS03G0686300
PH01001210G0520	OS10G0452800
PH01001210G0540	OS01G0583100
PH01001211G0190	OS06G0472700
PH01001212G0190	OS03G0345100
PH01001212G0210	OS03G0345300
PH01001212G0240	OS03G0345700
PH01001212G0370	OS07G0671000
PH01001213G0100	OS01G0920000
PH01001213G0120	OS01G0919900
PH01001213G0370	OS01G0919700
PH01001213G0380	OS01G0919600
PH01001213G0390	OS01G0919500
PH01001214G0050	OS11G0429100
PH01001214G0070	OS04G0620800
PH01001214G0190	OS11G0429100
PH01001214G0240	OS04G0621500
PH01001214G0260	OS04G0620700
PH01001214G0280	OS04G0620400
PH01001214G0300	OS04G0620200
PH01001214G0370	OS04G0620000
PH01001214G0380	OS04G0619900
PH01001214G0390	OS04G0619800
PH01001214G0450	OS04G0619600
PH01001214G0460	OS04G0619500
PH01001214G0480	OS04G0619400
PH01001214G0510	OS04G0619300
PH01001214G0520	OS02G0511500
PH01001214G0570	OS04G0618950
PH01001215G0210	OS03G0115400
PH01001215G0280	OS03G0115100
PH01001215G0290	OS03G0115000
PH01001215G0330	OS06G0639500
PH01001215G0340	OS03G0114800
PH01001215G0370	OS03G0114400
PH01001215G0380	OS03G0114300
PH01001215G0390	OS03G0114200
PH01001215G0400	OS02G0491900
PH01001215G0410	OS01G0642700
PH01001215G0440	OS03G0113900
PH01001215G0450	OS03G0113800
PH01001215G0480	OS03G0113700
PH01001215G0490	OS02G0774300
PH01001216G0110	OS06G0580100
PH01001216G0220	OS02G0216300
PH01001216G0290	OS06G0583400
PH01001216G0310	OS06G0583400
PH01001217G0050	OS05G0387200
PH01001217G0130	OS05G0387700
PH01001217G0220	OS05G0387900
PH01001217G0300	OS05G0388500
PH01001217G0370	OS05G0388600
PH01001217G0390	OS05G0388600
PH01001217G0440	OS04G0191000
PH01001217G0570	OS05G0389400
PH01001218G0130	OS03G0646400
PH01001219G0020	OS03G0344900
PH01001219G0060	OS07G0672500
PH01001219G0240	OS03G0344300
PH01001219G0400	OS09G0551600
PH01001219G0410	OS03G0343500
PH01001219G0420	OS03G0343400
PH01001219G0450	OS03G0343300
PH01001220G0030	OS08G0440800
PH01001220G0200	OS03G0383800
PH01001220G0470	OS12G0578600
PH01001220G0630	OS12G0578500
PH01001220G0640	OS12G0578400
PH01001221G0050	OS02G0101800
PH01001221G0070	OS04G0412800
PH01001221G0080	OS02G0102400
PH01001221G0100	OS02G0102600
PH01001221G0130	OS02G0102800
PH01001221G0180	OS11G0206700
PH01001221G0230	OS08G0160300
PH01001221G0500	OS09G0485900
PH01001221G0510	OS02G0103800
PH01001221G0570	OS04G0422300
PH01001222G0080	OS11G0170300
PH01001222G0100	OS11G0170200
PH01001222G0110	OS11G0170000
PH01001222G0140	OS11G0170000
PH01001222G0160	OS05G0106100
PH01001222G0200	OS12G0168700
PH01001222G0220	OS11G0169600
PH01001222G0340	OS11G0169200
PH01001222G0410	OS11G0169100
PH01001222G0530	OS01G0917500
PH01001222G0560	OS11G0168300
PH01001223G0200	OS01G0521400
PH01001223G0350	OS01G0859300
PH01001223G0360	OS01G0521500
PH01001223G0520	OS01G0522400
PH01001224G0090	OS08G0337001
PH01001224G0180	OS08G0337700
PH01001224G0230	OS08G0338600
PH01001224G0240	OS08G0338700
PH01001224G0320	OS08G0338900
PH01001224G0340	OS08G0338900
PH01001224G0490	OS05G0100500
PH01001224G0600	OS08G0399600
PH01001225G0140	OS12G0175700
PH01001225G0350	OS11G0183700
PH01001225G0410	OS12G0607100
PH01001225G0490	OS12G0177500
PH01001226G0080	OS02G0686600
PH01001226G0090	OS07G0154201
PH01001226G0110	OS02G0686500
PH01001226G0340	OS02G0686100
PH01001226G0550	OS02G0685200
PH01001226G0560	OS04G0583700
PH01001226G0630	OS10G0539500
PH01001227G0130	OS09G0556000
PH01001227G0160	OS09G0556200
PH01001227G0170	OS02G0184100
PH01001227G0240	OS05G0177900
PH01001227G0270	OS09G0556700
PH01001227G0300	OS09G0556800
PH01001227G0320	OS09G0557400
PH01001227G0390	OS09G0557700
PH01001227G0430	OS08G0554900
PH01001227G0440	OS09G0557900
PH01001227G0460	OS09G0558000
PH01001227G0490	OS09G0558100
PH01001227G0510	OS09G0558200
PH01001227G0530	OS09G0558300
PH01001227G0540	OS07G0668800
PH01001228G0110	OS09G0454100
PH01001228G0120	OS09G0454200
PH01001228G0130	OS12G0225300
PH01001228G0140	OS02G0768000
PH01001228G0150	OS09G0454300
PH01001228G0180	OS09G0454600
PH01001228G0360	OS09G0455200
PH01001228G0390	OS09G0455300
PH01001228G0500	OS09G0456100
PH01001228G0520	OS09G0456100
PH01001229G0220	OS09G0572000
PH01001229G0240	OS05G0225800
PH01001229G0350	OS02G0754700
PH01001229G0460	OS09G0572900
PH01001229G0470	OS09G0573000
PH01001229G0490	OS09G0573100
PH01001229G0610	OS11G0139900
PH01001230G0170	OS03G0808100
PH01001230G0220	OS11G0704300
PH01001230G0260	OS11G0483900
PH01001230G0270	OS11G0483950
PH01001230G0370	OS11G0484000
PH01001230G0380	OS11G0484300
PH01001231G0120	OS01G0212400
PH01001231G0470	OS01G0214200
PH01001231G0510	OS02G0250300
PH01001231G0520	OS01G0214400
PH01001232G0160	OS02G0633100
PH01001232G0200	OS02G0633100
PH01001232G0250	OS02G0633100
PH01001232G0310	OS02G0266300
PH01001232G0320	OS02G0266200
PH01001232G0330	OS02G0266100
PH01001232G0500	OS02G0265400
PH01001232G0560	OS02G0265200
PH01001233G0040	OS10G0569000
PH01001233G0060	OS10G0568300
PH01001233G0070	OS06G0562600
PH01001233G0100	OS10G0567500
PH01001233G0110	OS10G0567000
PH01001233G0120	OS02G0555100
PH01001233G0190	OS07G0249200
PH01001233G0230	OS10G0565500
PH01001233G0320	OS02G0470600
PH01001233G0350	OS10G0565401
PH01001233G0370	OS07G0672500
PH01001233G0420	OS03G0141200
PH01001233G0430	OS10G0565100
PH01001233G0460	OS10G0564800
PH01001233G0470	OS10G0564500
PH01001234G0150	OS01G0616100
PH01001234G0260	OS01G0615300
PH01001234G0310	OS01G0614700
PH01001234G0370	OS01G0614500
PH01001234G0440	OS01G0613900
PH01001234G0470	OS01G0613900
PH01001234G0480	OS01G0613800
PH01001235G0110	OS11G0103700
PH01001235G0120	OS12G0102900
PH01001235G0140	OS12G0102700
PH01001235G0150	OS11G0103000
PH01001235G0160	OS02G0252600
PH01001235G0180	OS12G0102400
PH01001235G0220	OS12G0102200
PH01001235G0230	OS12G0102100
PH01001235G0240	OS05G0117798
PH01001235G0340	OS11G0100200
PH01001235G0350	OS09G0484300
PH01001235G0410	OS12G0108100
PH01001235G0510	OS12G0165900
PH01001236G0110	OS01G0935200
PH01001236G0180	OS01G0935300
PH01001236G0210	OS01G0935400
PH01001236G0270	OS01G0935500
PH01001236G0280	OS01G0935600
PH01001236G0310	OS05G0371600
PH01001237G0020	OS01G0207600
PH01001237G0080	OS01G0206800
PH01001237G0100	OS01G0206700
PH01001237G0110	OS08G0545000
PH01001237G0250	OS05G0208000
PH01001237G0340	OS05G0207500
PH01001237G0410	OS01G0205200
PH01001237G0440	OS01G0204000
PH01001238G0140	OS03G0254200
PH01001238G0150	OS03G0784100
PH01001238G0220	OS03G0254700
PH01001238G0230	OS03G0254800
PH01001238G0300	OS03G0255100
PH01001238G0310	OS01G0349400
PH01001238G0500	OS03G0255500
PH01001239G0180	OS09G0565450
PH01001239G0200	OS09G0565500
PH01001239G0230	OS09G0565600
PH01001239G0290	OS09G0566100
PH01001239G0300	OS09G0566550
PH01001239G0340	OS09G0567300
PH01001239G0360	OS09G0567400
PH01001239G0380	OS09G0567700
PH01001239G0400	OS09G0568000
PH01001239G0420	OS09G0452700
PH01001239G0490	OS08G0559000
PH01001239G0500	OS08G0559000
PH01001239G0520	OS10G0419600
PH01001239G0580	OS12G0580400
PH01001239G0590	OS08G0559000
PH01001239G0620	OS10G0419600
PH01001239G0640	OS09G0569100
PH01001239G0650	OS09G0569200
PH01001240G0120	OS06G0172800
PH01001240G0250	OS06G0173100
PH01001240G0380	OS06G0174375
PH01001240G0390	OS06G0174400
PH01001240G0520	OS06G0175500
PH01001241G0530	OS02G0295700
PH01001242G0200	OS04G0298600
PH01001242G0230	OS04G0298600
PH01001243G0510	OS06G0650800
PH01001243G0540	OS06G0672801
PH01001244G0130	OS01G0966000
PH01001244G0140	OS01G0966000
PH01001244G0260	OS09G0298200
PH01001244G0310	OS09G0298100
PH01001244G0440	OS09G0298400
PH01001244G0450	OS09G0298500
PH01001245G0020	OS07G0584100
PH01001245G0050	OS11G0558400
PH01001245G0180	OS07G0583700
PH01001245G0190	OS07G0583600
PH01001245G0310	OS07G0583200
PH01001246G0030	OS02G0722700
PH01001246G0080	OS02G0722800
PH01001246G0120	OS02G0723300
PH01001246G0150	OS02G0724000
PH01001246G0200	OS02G0724500
PH01001246G0220	OS09G0551300
PH01001246G0310	OS02G0725200
PH01001246G0330	OS02G0725200
PH01001246G0430	OS02G0725600
PH01001246G0580	OS02G0726000
PH01001246G0640	OS02G0726400
PH01001247G0030	OS12G0614600
PH01001247G0270	OS02G0211800
PH01001247G0380	OS02G0107900
PH01001247G0400	OS08G0398300
PH01001247G0480	OS08G0398300
PH01001247G0490	OS02G0210800
PH01001247G0540	OS06G0143900
PH01001247G0550	OS02G0208900
PH01001248G0010	OS08G0296600
PH01001248G0110	OS08G0296600
PH01001248G0150	OS08G0295300
PH01001248G0220	OS08G0293100
PH01001248G0260	OS03G0123500
PH01001248G0350	OS08G0292600
PH01001248G0370	OS02G0803900
PH01001249G0240	OS01G0510100
PH01001249G0310	OS01G0511000
PH01001249G0510	OS01G0512100
PH01001249G0550	OS01G0512200
PH01001250G0020	OS04G0591100
PH01001250G0050	OS04G0590900
PH01001250G0160	OS12G0583400
PH01001250G0330	OS04G0589900
PH01001250G0350	OS04G0589900
PH01001250G0420	OS04G0589600
PH01001250G0550	OS04G0588200
PH01001251G0190	OS09G0453200
PH01001251G0200	OS09G0453300
PH01001251G0210	OS09G0453400
PH01001251G0240	OS10G0341700
PH01001251G0410	OS09G0453800
PH01001251G0530	OS09G0454200
PH01001251G0540	OS09G0454300
PH01001252G0080	OS02G0567200
PH01001252G0110	OS05G0334750
PH01001252G0130	OS05G0215600
PH01001252G0190	OS01G0221900
PH01001252G0290	OS01G0222300
PH01001253G0160	OS03G0733800
PH01001253G0180	OS01G0512200
PH01001253G0290	OS03G0734400
PH01001253G0390	OS03G0734900
PH01001253G0400	OS03G0735000
PH01001253G0410	OS03G0735000
PH01001253G0420	OS03G0735100
PH01001253G0460	OS03G0735300
PH01001255G0050	OS03G0281600
PH01001255G0060	OS03G0281500
PH01001255G0100	OS03G0281300
PH01001255G0210	OS03G0281000
PH01001255G0270	OS03G0280800
PH01001255G0300	OS03G0280700
PH01001255G0360	OS02G0221600
PH01001255G0430	OS03G0280000
PH01001255G0440	OS03G0279900
PH01001255G0550	OS03G0279600
PH01001255G0590	OS03G0279400
PH01001256G0210	OS01G0607400
PH01001256G0220	OS01G0607400
PH01001256G0230	OS04G0129300
PH01001258G0050	OS06G0697600
PH01001258G0100	OS06G0697300
PH01001258G0110	OS02G0736400
PH01001258G0160	OS06G0697200
PH01001258G0260	OS06G0697000
PH01001258G0290	OS06G0696400
PH01001258G0330	OS06G0695900
PH01001258G0350	OS06G0695800
PH01001258G0440	OS06G0695600
PH01001258G0470	OS06G0695500
PH01001259G0100	OS03G0101600
PH01001259G0190	OS03G0101100
PH01001259G0200	OS03G0100900
PH01001259G0220	OS10G0563800
PH01001259G0240	OS10G0142900
PH01001259G0270	OS03G0100300
PH01001259G0310	OS10G0564800
PH01001260G0050	OS03G0780400
PH01001260G0090	OS03G0780500
PH01001260G0140	OS03G0780800
PH01001260G0150	OS03G0780900
PH01001260G0160	OS08G0199300
PH01001260G0170	OS03G0781100
PH01001260G0210	OS03G0781400
PH01001260G0230	OS03G0781700
PH01001260G0280	OS03G0782500
PH01001260G0290	OS03G0782900
PH01001260G0320	OS03G0783000
PH01001260G0430	OS03G0784000
PH01001260G0440	OS01G0907900
PH01001260G0450	OS03G0784100
PH01001260G0550	OS01G0232700
PH01001261G0140	OS01G0605650
PH01001261G0170	OS01G0605500
PH01001261G0230	OS01G0605100
PH01001261G0490	OS01G0603300
PH01001261G0560	OS01G0603000
PH01001262G0080	OS06G0248500
PH01001262G0110	OS04G0672200
PH01001262G0150	OS02G0738600
PH01001262G0160	OS06G0247800
PH01001262G0210	OS06G0247500
PH01001262G0230	OS02G0739400
PH01001262G0260	OS06G0246500
PH01001262G0280	OS06G0246500
PH01001262G0330	OS06G0246000
PH01001262G0380	OS10G0182000
PH01001262G0400	OS06G0245700
PH01001262G0410	OS06G0244700
PH01001262G0550	OS06G0241400
PH01001263G0090	OS06G0666400
PH01001263G0390	OS06G0665900
PH01001263G0420	OS06G0665800
PH01001263G0440	OS06G0665800
PH01001263G0480	OS06G0665500
PH01001264G0260	OS10G0405100
PH01001264G0280	OS10G0405300
PH01001264G0310	OS10G0405500
PH01001264G0320	OS10G0405600
PH01001264G0430	OS10G0406200
PH01001264G0440	OS03G0169600
PH01001265G0110	OS12G0639700
PH01001266G0180	OS08G0425100
PH01001266G0230	OS08G0424700
PH01001266G0290	OS08G0424500
PH01001266G0420	OS08G0424200
PH01001266G0430	OS08G0422200
PH01001266G0500	OS08G0421900
PH01001266G0620	OS08G0421850
PH01001267G0120	OS06G0568200
PH01001267G0140	OS08G0554900
PH01001267G0150	OS06G0567900
PH01001267G0310	OS06G0567200
PH01001267G0360	OS12G0443101
PH01001267G0380	OS06G0566500
PH01001268G0140	OS03G0139500
PH01001268G0150	OS03G0139400
PH01001268G0180	OS03G0139200
PH01001268G0190	OS03G0139100
PH01001268G0200	OS03G0138900
PH01001268G0250	OS03G0138700
PH01001268G0330	OS03G0138500
PH01001268G0390	OS03G0138400
PH01001268G0460	OS03G0138100
PH01001268G0470	OS03G0403100
PH01001268G0480	OS01G0956600
PH01001268G0520	OS03G0137800
PH01001269G0020	OS01G0338000
PH01001269G0070	OS01G0338200
PH01001269G0160	OS01G0339900
PH01001269G0190	OS05G0156200
PH01001269G0350	OS01G0609900
PH01001269G0430	OS02G0550000
PH01001269G0450	OS01G0253300
PH01001270G0050	OS04G0346000
PH01001270G0140	OS02G0478700
PH01001270G0420	OS04G0346800
PH01001271G0050	OS10G0213700
PH01001271G0230	OS06G0538900
PH01001271G0280	OS12G0273900
PH01001271G0480	OS06G0538400
PH01001272G0010	OS06G0714000
PH01001272G0020	OS06G0713900
PH01001272G0030	OS06G0713800
PH01001272G0140	OS06G0713100
PH01001272G0220	OS06G0712900
PH01001272G0410	OS06G0712400
PH01001272G0420	OS06G0712300
PH01001272G0440	OS06G0711900
PH01001273G0010	OS07G0477500
PH01001273G0090	OS07G0476500
PH01001273G0220	OS07G0477000
PH01001273G0410	OS07G0475900
PH01001274G0060	OS05G0101200
PH01001274G0070	OS05G0101200
PH01001274G0080	OS12G0638400
PH01001274G0090	OS08G0307400
PH01001274G0100	OS05G0180600
PH01001274G0130	OS05G0102000
PH01001274G0260	OS05G0102500
PH01001274G0290	OS05G0102600
PH01001274G0310	OS05G0102900
PH01001274G0330	OS05G0103100
PH01001274G0360	OS05G0103300
PH01001274G0440	OS05G0103500
PH01001274G0460	OS05G0103600
PH01001274G0540	OS05G0103700
PH01001274G0560	OS05G0103800
PH01001275G0250	OS07G0115600
PH01001275G0330	OS07G0115500
PH01001275G0360	OS07G0115300
PH01001275G0370	OS08G0243500
PH01001275G0420	OS07G0114400
PH01001275G0430	OS07G0114300
PH01001275G0480	OS07G0113700
PH01001275G0490	OS07G0113700
PH01001275G0530	OS03G0758600
PH01001276G0150	OS04G0167800
PH01001276G0250	OS03G0143400
PH01001276G0380	OS04G0166600
PH01001276G0430	OS04G0166400
PH01001276G0460	OS04G0166000
PH01001276G0580	OS04G0165400
PH01001276G0590	OS04G0165500
PH01001277G0190	OS07G0584500
PH01001277G0290	OS07G0584500
PH01001278G0230	OS01G0201800
PH01001278G0250	OS01G0201900
PH01001278G0450	OS05G0402800
PH01001279G0020	OS04G0521800
PH01001279G0150	OS02G0631000
PH01001279G0250	OS04G0522800
PH01001279G0300	OS02G0631500
PH01001280G0060	OS01G0821600
PH01001280G0150	OS01G0821900
PH01001280G0400	OS01G0822900
PH01001280G0510	OS01G0823100
PH01001280G0560	OS01G0823200
PH01001280G0570	OS01G0823300
PH01001281G0070	OS01G0803900
PH01001281G0080	OS01G0805000
PH01001281G0090	OS01G0805100
PH01001281G0100	OS01G0805200
PH01001281G0230	OS01G0805500
PH01001281G0250	OS01G0805600
PH01001281G0260	OS01G0805700
PH01001281G0290	OS01G0282800
PH01001281G0320	OS01G0806200
PH01001281G0380	OS12G0189900
PH01001281G0390	OS12G0189900
PH01001281G0400	OS05G0492200
PH01001281G0430	OS01G0807900
PH01001281G0440	OS01G0279900
PH01001283G0080	OS08G0157000
PH01001283G0270	OS08G0157400
PH01001283G0360	OS08G0157500
PH01001283G0440	OS05G0559000
PH01001283G0450	OS03G0715600
PH01001283G0510	OS08G0157600
PH01001285G0150	OS02G0627100
PH01001285G0370	OS02G0628000
PH01001285G0390	OS02G0628200
PH01001285G0430	OS02G0628600
PH01001285G0450	OS02G0628900
PH01001285G0460	OS02G0629000
PH01001286G0020	OS08G0421800
PH01001286G0160	OS09G0382300
PH01001286G0190	OS08G0420700
PH01001286G0440	OS08G0417100
PH01001287G0020	OS02G0624400
PH01001287G0090	OS02G0624300
PH01001287G0120	OS04G0517000
PH01001287G0150	OS04G0516600
PH01001287G0410	OS04G0515400
PH01001287G0430	OS04G0514800
PH01001287G0440	OS01G0956800
PH01001288G0020	OS09G0482720
PH01001288G0030	OS09G0482720
PH01001288G0050	OS09G0482740
PH01001288G0100	OS09G0482780
PH01001288G0210	OS09G0484300
PH01001288G0390	OS09G0484900
PH01001288G0520	OS09G0485600
PH01001289G0130	OS08G0440300
PH01001289G0150	OS08G0440200
PH01001289G0250	OS08G0440000
PH01001289G0260	OS08G0439900
PH01001289G0400	OS08G0439600
PH01001289G0520	OS08G0439150
PH01001291G0040	OS06G0204800
PH01001291G0230	OS06G0204400
PH01001291G0360	OS06G0203800
PH01001291G0390	OS03G0794800
PH01001291G0400	OS05G0366600
PH01001291G0490	OS06G0203600
PH01001292G0070	OS07G0682700
PH01001292G0090	OS07G0682800
PH01001292G0190	OS03G0328100
PH01001292G0230	OS03G0328000
PH01001292G0240	OS03G0327900
PH01001292G0350	OS03G0327800
PH01001292G0400	OS03G0327600
PH01001293G0010	OS03G0665700
PH01001293G0060	OS03G0665200
PH01001293G0290	OS03G0661500
PH01001293G0310	OS03G0661300
PH01001293G0420	OS03G0660700
PH01001294G0150	OS01G0193600
PH01001294G0180	OS04G0105100
PH01001294G0220	OS04G0105200
PH01001294G0310	OS04G0105500
PH01001294G0510	OS04G0105400
PH01001295G0060	OS02G0700600
PH01001295G0130	OS02G0700300
PH01001295G0360	OS02G0700100
PH01001295G0420	OS02G0700000
PH01001295G0430	OS04G0598900
PH01001295G0450	OS02G0699700
PH01001295G0520	OS02G0699433
PH01001295G0530	OS02G0699400
PH01001296G0420	OS09G0249700
PH01001296G0500	OS09G0249700
PH01001297G0010	OS06G0144000
PH01001297G0190	OS11G0499600
PH01001297G0270	OS06G0618100
PH01001297G0300	OS07G0568200
PH01001297G0310	OS06G0618000
PH01001297G0340	OS06G0617800
PH01001297G0380	OS11G0479000
PH01001297G0530	OS04G0394200
PH01001298G0060	OS07G0185700
PH01001298G0070	OS08G0106600
PH01001298G0080	OS07G0185700
PH01001298G0090	OS07G0185800
PH01001298G0150	OS11G0525200
PH01001298G0180	OS07G0185900
PH01001298G0250	OS07G0186000
PH01001298G0380	OS07G0186500
PH01001298G0390	OS03G0681900
PH01001298G0400	OS07G0187400
PH01001298G0410	OS07G0187700
PH01001298G0450	OS07G0187700
PH01001298G0620	OS07G0187900
PH01001299G0140	OS11G0454200
PH01001299G0200	OS04G0357700
PH01001299G0350	OS11G0448700
PH01001299G0360	OS04G0624400
PH01001299G0390	OS11G0448400
PH01001299G0480	OS11G0448000
PH01001299G0500	OS11G0447300
PH01001299G0570	OS08G0532500
PH01001300G0350	OS04G0119500
PH01001300G0390	OS04G0119400
PH01001300G0520	OS05G0188300
PH01001300G0540	OS04G0127200
PH01001301G0200	OS02G0322400
PH01001301G0320	OS09G0569100
PH01001302G0050	OS09G0519100
PH01001302G0300	OS09G0519100
PH01001302G0370	OS08G0543900
PH01001302G0450	OS01G0609900
PH01001302G0470	OS08G0544500
PH01001302G0480	OS08G0544800
PH01001302G0500	OS08G0544900
PH01001303G0110	OS08G0531900
PH01001303G0370	OS08G0532200
PH01001304G0090	OS07G0469100
PH01001304G0330	OS07G0467500
PH01001305G0100	OS08G0395300
