ID	SAM_mean	YIN_mean	MIN_mean	YNO_mean	MNO_mean
PH01001337G0070	3.14	4.41	3.6	1.6	9.13
PH01001337G0370	0.18	0.06	0.4	0.5	0.52
PH01001337G0400	15.1	12.99	12.33	13.93	11.12
PH01001337G0430	13.78	11.55	7.31	9.52	4.94
PH01001337G0440	34.74	30.49	20.4	26.11	12.42
PH01001337G0460	2.3	2.69	2.43	2.22	1.55
PH01001337G0470	19.5	16.77	16.56	18.19	14.25
PH01001338G0010	10.55	5.06	1.5	15.53	4
PH01001338G0140	4.44	1.47	0.07	1.15	0.04
PH01001338G0260	26.06	34.34	47.84	58.22	29.7
PH01001338G0290	23.6	18.75	8.64	27.05	1.12
PH01001339G0110	10.47	7.77	3.59	3.1	1.17
PH01001339G0120	137.34	88.61	26.56	81.97	14.03
PH01001339G0170	4.97	4.1	3.49	3.94	2.49
PH01001339G0180	13.23	8.94	9.82	8.53	4.83
PH01001339G0220	770.75	508.33	169.55	406.43	86.38
PH01001339G0280	4.65	5.76	6.05	4.95	4.23
PH01001339G0410	0.1	0.11	0.05	0.13	0.13
PH01001339G0500	6.59	7.38	6.62	6.44	5.87
PH01001339G0520	11.17	10.57	18.72	6.5	20.16
PH01001339G0550	29.56	26.29	31.51	23.29	24.23
PH01001340G0090	0.93	0.95	0.64	0.07	0
PH01001340G0200	2.46	1.74	1.42	0.88	0.35
PH01001340G0360	22.33	23.25	31.49	20.33	27.03
PH01001340G0420	24.5	21.95	19.6	23.35	16.2
PH01001340G0430	32.42	27.79	21.62	24.05	13.07
PH01001340G0490	44.79	33.35	31.09	31.06	19.93
PH01001340G0500	13.47	9.74	8.09	5.72	6.76
PH01001340G0530	25.32	24.66	24.44	24.71	22.32
PH01001341G0150	1.13	2.18	2.06	1.76	2.51
PH01001341G0210	28.21	20.1	14.97	21.3	12.64
PH01001341G0270	16.85	14.17	11.23	12.65	8.69
PH01001341G0280	11.52	6.71	1.33	5.23	1.57
PH01001342G0090	0.22	0.76	0.36	0.53	0.08
PH01001342G0120	24.49	21.1	22.74	16.94	14.09
PH01001342G0160	61.38	64.24	74.42	43.88	29.37
PH01001342G0270	4.07	2.71	5.88	1.47	1.2
PH01001342G0420	43.74	23.88	9.15	32.51	4.39
PH01001342G0460	66.59	61.19	68.47	55.36	63.8
PH01001342G0470	9.35	9.94	14.19	22.04	13.36
PH01001342G0490	25.17	33.59	42.3	49.2	47.75
PH01001342G0510	13.82	17.3	18.62	22.87	18.82
PH01001343G0060	404.91	450.38	325.94	506.52	191.57
PH01001343G0080	103.13	117.84	88.14	138.13	53.15
PH01001343G0160	13.4	13.31	13.79	19.11	19.05
PH01001343G0200	0.55	0.51	0.39	8.53	3.73
PH01001343G0230	5.16	3.48	8.78	11.67	10.72
PH01001343G0300	97.68	98.12	75.76	85.98	41.52
PH01001343G0320	47.69	55.04	40.83	47.13	21.63
PH01001343G0330	16.31	14.19	14.19	10.37	11.87
PH01001343G0360	60.26	47.82	42.3	37.76	34.82
PH01001343G0370	25.49	29.52	14.62	50.29	25.59
PH01001343G0440	35.06	36.94	41.83	42.34	39.58
PH01001343G0490	13.97	12.86	14.56	18.72	17.32
PH01001344G0010	1.97	1.65	2.53	2.89	2.94
PH01001344G0070	6.3	6.9	8.78	15.38	8.91
PH01001344G0170	12.29	36.84	92.17	78.13	136.24
PH01001344G0180	28.13	75.44	171	157.25	290.68
PH01001344G0260	5.68	6.6	4.02	9.43	2.69
PH01001344G0270	107.63	107.22	91.2	79.21	60.01
PH01001344G0380	24.81	23.66	23.42	22.97	27.88
PH01001344G0480	36.8	85.29	186.97	39.42	148.06
PH01001344G0500	55.74	57.27	57.79	70.56	58.24
PH01001345G0340	0.12	0.84	3.69	1.34	30.19
PH01001346G0140	19.73	11.11	2.95	10.98	2.08
PH01001347G0030	21.06	25.43	32.74	33.95	27.91
PH01001348G0340	6.42	7.74	11.9	11.18	13.92
PH01001348G0370	20.61	15.64	5.76	18.95	5.55
PH01001348G0440	22.56	29.5	38.03	37.17	31.06
PH01001348G0470	8.03	7.3	9.83	13.71	7.29
PH01001348G0480	11.64	13.77	27.32	26.06	49.13
PH01001348G0600	11.47	16.02	28.01	24.8	38.81
PH01001349G0080	8.72	9.07	9.72	8.05	8
PH01001350G0010	0.78	0.34	0.52	1.19	0.82
PH01001350G0040	5.06	5.68	5.27	31.64	30.61
PH01001350G0200	3.19	0.75	0.2	0	0.02
PH01001350G0210	12.95	11.32	9.26	9.31	5.83
PH01001350G0310	35.92	40.57	55.56	36.37	48.46
PH01001351G0140	8.21	9.27	11.22	8.65	12.03
PH01001351G0420	19.83	16.92	12.45	12.36	10.76
PH01001351G0460	199.89	264.16	369.44	294.96	268.8
PH01001352G0180	4.96	4.91	4.83	3.81	6.48
PH01001353G0030	13.26	16.2	13.91	12.96	11.16
PH01001353G0060	14.35	12.45	10.75	9.83	8.6
PH01001353G0120	1.71	1.23	1.01	1.4	0.33
PH01001353G0250	1.84	1.4	1.07	1.61	0.72
PH01001353G0270	130.95	107.81	78.52	92.26	44.15
PH01001353G0410	11.87	10.37	7.44	19.53	13.71
PH01001353G0420	16.23	15.31	11.81	8.92	2.47
PH01001355G0040	101.32	155.8	154.38	137.84	121.85
PH01001355G0070	6.98	7.85	13.44	19.81	19.51
PH01001355G0300	1.04	0.89	0.69	1.69	0.39
PH01001355G0310	17.26	16.28	17.69	13.42	18.52
PH01001355G0320	9.41	4.95	1.3	3.82	0.22
PH01001355G0360	5.94	5.54	5.38	3.65	2.79
PH01001355G0380	8.62	7.74	7.02	7.27	3.1
PH01001355G0390	1.3	1.08	1.16	0.62	0.83
PH01001355G0400	3.09	3.59	2.73	2.87	1.71
PH01001355G0410	17.69	13.23	15.76	14.1	12.98
PH01001355G0420	103.55	111.87	81.8	68.42	45.09
PH01001355G0430	0.17	0.85	2.03	0.86	1.72
PH01001355G0460	57.65	58.99	74.84	80.92	70.89
PH01001356G0120	15.27	19.29	26.49	22.8	55.62
PH01001356G0230	29.33	40.03	74.54	61.96	199.25
PH01001357G0010	0.13	1.58	11.84	1.18	5.24
PH01001357G0030	9.63	12.5	14.96	14.33	17.39
PH01001357G0040	0.32	0.23	0.45	1.7	1.26
PH01001357G0070	15.6	12.37	9.19	25.63	8.34
PH01001357G0080	150.74	149.41	202.81	160.38	429.12
PH01001358G0290	1.05	0.13	1.08	0.28	1.28
PH01001358G0530	6.84	6.32	6.61	4.73	4.96
PH01001359G0030	27.95	25.81	23.14	24.13	15.42
PH01001359G0120	28.53	25.61	23.91	26.09	19.05
PH01001359G0150	34.8	31.92	31.38	32.18	27.23
PH01001359G0160	173.64	180.78	209.17	207.63	290.21
PH01001359G0190	2.91	3.73	2.21	3.45	1.86
PH01001359G0220	24.25	23.43	26.33	25.17	24.91
PH01001359G0230	22.91	23.92	25.28	26.67	19.64
PH01001359G0300	1.37	0.8	0.52	3.35	2.32
PH01001359G0450	56.06	53.84	62.37	66.41	66.91
PH01001359G0510	26.88	17.78	13.03	11.44	2.42
PH01001359G0550	29.3	81.73	120.73	55.93	89.42
PH01001359G0580	17.78	19.44	12.94	16.11	8.35
PH01001360G0010	4.85	3.94	4.09	0.36	0.28
PH01001360G0070	53.93	59.97	61.54	64.17	59.71
PH01001360G0130	11.21	4.24	2.42	14.86	6.32
PH01001360G0180	23.25	29.01	28.67	27.13	27.37
PH01001360G0240	4.12	3.65	7.38	3.61	5.43
PH01001360G0260	2.5	1.44	4.59	1.58	2.75
PH01001360G0290	3.53	3.53	3.55	3.9	2.72
PH01001360G0530	0.2	0.72	1.04	1.86	3.22
PH01001361G0010	10.87	13.61	14.4	12.27	21.05
PH01001361G0020	18.83	15.7	9.66	12.06	5.82
PH01001361G0040	19.82	19.26	21.35	22.36	18.63
PH01001361G0080	144.41	169.07	199.31	188.68	261
PH01001361G0220	1.72	1.78	1.65	2.23	1.38
PH01001362G0270	24.28	24.65	34.64	29.49	35.5
PH01001362G0300	28.95	27.48	26.45	27.99	22.71
PH01001363G0080	540.58	650.41	900.27	742.13	744.74
PH01001363G0270	4.38	5.46	11.41	9.66	20.17
PH01001363G0310	12.51	13.5	16.81	15.86	18.24
PH01001363G0400	9.21	9.12	8.44	8.67	6.98
PH01001363G0420	13.93	13.2	6.87	6.42	1.21
PH01001363G0470	0.09	0.33	0.25	3.32	1.56
PH01001363G0510	29.78	35.86	46.64	41.17	46.07
PH01001363G0520	62.74	67.97	88.26	84.03	102.52
PH01001363G0570	31.17	30.79	34.14	64.13	51.49
PH01001364G0010	83.05	76.51	65.83	79.3	53.05
PH01001364G0190	1.03	0.87	0.91	0.42	0.27
PH01001364G0200	66.44	63.13	81.96	60.12	126.12
PH01001364G0210	62.88	53.02	34.59	44.71	30.14
PH01001364G0420	104.96	117.75	113.39	113.65	90.65
PH01001364G0450	0.21	0.46	4.62	0.62	2.86
PH01001365G0170	13.46	13.81	10.94	13.3	8
PH01001365G0210	9.03	9.29	6.95	7.53	3.42
PH01001365G0480	4.12	2.67	0.72	1.23	0.26
PH01001365G0510	3.03	6.73	14.56	6.24	7.49
PH01001365G0540	4.71	3.62	2.44	3.25	1.76
PH01001365G0550	7.46	7.21	4.2	5.07	2.5
PH01001366G0030	34.23	34.78	46.5	44.34	55.96
PH01001366G0120	13.53	27.36	32.62	13.71	39.3
PH01001366G0270	9.69	10.12	10.04	11.97	11.15
PH01001366G0330	273.23	341.92	377.6	290.27	304.06
PH01001366G0360	8.25	11.56	22.32	13.15	31.68
PH01001366G0480	65.9	62.94	85.26	80.57	89.89
PH01001367G0130	2.44	2.81	5.62	1.79	3.57
PH01001367G0170	15.42	16.15	20.32	16.14	15.95
PH01001367G0260	18.55	19.62	18.08	30.16	23.17
PH01001367G0390	7.22	7.52	6.69	3.89	1.92
PH01001369G0050	1.13	1.05	0.62	2.1	1.79
PH01001369G0070	66.12	61.67	65.23	49.33	42.74
PH01001369G0130	33.92	51.92	103.22	88.71	115.99
PH01001369G0290	12.25	10.33	9.56	13.66	11.44
PH01001369G0320	22.06	21.44	19.52	52.09	27.08
PH01001369G0340	12.31	13.17	13.23	28.96	15.47
PH01001369G0530	0.67	1.74	7.66	6	8.91
PH01001370G0090	31.65	26.8	16.92	23.27	10.08
PH01001370G0350	1.36	1.46	0.27	2.46	0.08
PH01001371G0060	2.41	2.85	2.89	2.76	1.04
PH01001371G0120	10.69	12.49	14.17	15.74	10.58
PH01001371G0170	6.45	2.95	1.88	2.36	1.99
PH01001371G0200	2.52	1.45	1.59	3.23	2.17
PH01001371G0320	14.21	18.09	27.86	24.45	32.55
PH01001371G0360	585.48	653.2	530.56	477.16	297.92
PH01001371G0430	0.34	0.13	0.08	0.06	0.03
PH01001371G0480	124.16	206.22	199.87	23.13	51.39
PH01001372G0040	32.11	33.53	39.25	35.55	47.69
PH01001372G0050	11.98	12.4	18.02	18.56	24.13
PH01001372G0100	3.24	3.98	6.85	8.16	11.99
PH01001372G0130	2.22	1.64	1.47	1.79	1.15
PH01001372G0150	37.52	37.7	49.09	67.66	61.53
PH01001372G0250	31.42	32.12	38.44	42.13	34.3
PH01001372G0290	39.27	39.46	27.8	32.6	15.77
PH01001372G0320	6.75	6.91	9.35	6.57	12.88
PH01001372G0350	15.34	21.75	20.55	40.32	49.91
PH01001373G0170	21.7	20.8	18.83	18.37	13.87
PH01001373G0260	22.78	21.99	19.68	17.81	15.38
PH01001374G0490	2.99	3.18	3.26	12.08	9.93
PH01001375G0160	24.17	23.4	31.85	23.19	16.66
PH01001375G0170	67.02	65.23	75.16	45.87	41.81
PH01001375G0180	3.38	5.06	3.7	2.56	2.22
PH01001375G0450	6.1	6.38	4.31	3.85	1.8
PH01001375G0470	9.69	11.69	7.5	6.81	3.4
PH01001376G0250	4.11	0.94	0	3.07	1.22
PH01001376G0350	50.07	49.5	41.56	37.61	24.82
PH01001376G0360	65.2	58.45	57.39	59.76	56.64
PH01001376G0370	59.27	36.12	19.84	69.05	42.17
PH01001377G0110	16.06	15.84	14.54	12.34	8.05
PH01001377G0120	25.08	22.41	18.98	17.92	10.45
PH01001377G0320	48.03	76.55	116.32	90.89	134.41
PH01001377G0330	42.43	42.72	30.61	32.81	21.18
PH01001378G0060	30.79	30.54	20.02	25.24	15.53
PH01001378G0110	176.73	130.39	45.5	123.66	48
PH01001378G0130	158.93	78.9	177.54	212.43	216.87
PH01001378G0310	9.03	3.77	0.74	4.56	3.34
PH01001378G0360	28.84	29.22	28.78	17.2	20.89
PH01001378G0460	51.21	45.84	51.04	41.01	51.84
PH01001378G0510	1.3	0.81	0.74	7.3	6.97
PH01001379G0190	1.03	1.21	2.08	4.41	3.54
PH01001379G0200	77.6	75.26	62.08	59.5	37.33
PH01001379G0290	11.45	9.64	7.33	11.24	9.53
PH01001379G0400	30.83	19.97	28.42	30.21	35.71
PH01001379G0410	1.99	0.81	1.4	1.18	0.51
PH01001379G0450	8.77	8.95	6.84	8.26	5.83
PH01001380G0030	1.04	1.21	1.43	1.38	2.26
PH01001381G0150	5.09	5.14	6.58	7.47	6.02
PH01001381G0470	36.33	33.62	34.39	43.03	46.17
PH01001381G0490	23.33	25.06	27.72	30.85	34.32
PH01001381G0520	26.47	27.58	42.11	23.76	39.67
PH01001382G0040	17.22	20.88	25.4	53.09	21.93
PH01001382G0070	5.3	4.29	3.46	5.43	2.93
PH01001382G0090	4.59	4.58	2.4	6.2	2.25
PH01001382G0100	52.07	36.42	20.73	35.43	18.25
PH01001382G0160	30.65	30.62	21.24	27.1	18.03
PH01001382G0170	2.57	2.07	1.69	1.77	1.35
PH01001382G0180	4.57	3.97	2.95	4.74	3.14
PH01001382G0310	2.71	2.99	3.56	4.03	4.93
PH01001382G0320	22.06	24.58	41.56	37.75	25.07
PH01001382G0370	4.24	3.61	3.31	5.09	4.08
PH01001382G0410	3.2	2.8	1.35	1.68	1.41
PH01001382G0430	68.1	58.99	23.1	71.67	3.06
PH01001383G0140	11.69	13.34	10.88	10.02	6.22
PH01001384G0540	0.25	0.22	0.56	1.64	2.14
PH01001385G0120	10.55	15.84	13.69	24.54	16.64
PH01001385G0130	5.63	4.58	4.54	2.4	2.73
PH01001385G0140	20.96	27.06	32.55	22.12	19.87
PH01001385G0260	0.72	1.68	0.57	3.74	6.06
PH01001385G0280	3.19	3.36	3.16	3.07	2.5
PH01001385G0290	19.42	20.66	19.61	16.38	14.39
PH01001385G0300	6.24	11.46	15.71	7.88	6.28
PH01001385G0330	63.29	64.82	81.76	71.47	151.91
PH01001385G0350	79.05	70.46	61.98	61.01	50.02
PH01001385G0420	26.37	24.15	21.35	25.21	23.54
PH01001385G0460	48.01	48.05	35.45	40.33	31.13
PH01001385G0480	17.93	18.35	13.94	15.29	8.02
PH01001385G0510	40.25	40.71	28.72	38.96	18.79
PH01001386G0150	15.8	15.37	7.93	7.12	3.46
PH01001386G0170	12.93	10.53	6.33	14.76	8.61
PH01001386G0330	0.16	0.22	0.43	0.16	0.71
PH01001386G0540	5.24	4.45	4.51	4.45	4.96
PH01001387G0440	2.09	2.89	3.22	1.85	7.67
PH01001388G0110	2.46	4.28	6.88	5.94	22.18
PH01001388G0160	63.92	107.35	158.59	16.1	4.84
PH01001388G0390	7.14	6.58	7.03	14.6	7.46
PH01001388G0420	39.16	32.61	28.14	30.28	24.54
PH01001389G0220	15.42	13.88	8.27	11.21	7.6
PH01001389G0360	25.99	25.56	36.6	30.34	55.6
PH01001389G0560	1.59	2.7	4.11	3.02	2.74
PH01001390G0020	48.14	25.21	10.01	24.44	6.76
PH01001390G0040	1.7	1.05	0.54	1.22	1.49
PH01001390G0050	13.14	10.74	8.56	26.21	24.2
PH01001390G0150	23.94	14.33	2.4	4.34	0.34
PH01001390G0320	9.62	11.49	16.3	15.03	27.22
PH01001390G0400	6.54	6.62	4.41	3.65	3.26
PH01001390G0430	0.48	0.32	0.07	0.78	2.68
PH01001391G0160	104.14	120.03	108.02	89.15	72.41
PH01001391G0200	16.39	17.19	17.42	14.19	16.61
PH01001391G0220	20.01	14.52	10.28	16.16	6.33
PH01001391G0410	1.94	3.99	11.13	8.05	13.69
PH01001391G0430	61.26	64.59	89.82	81.43	105.81
PH01001391G0440	23.64	25.16	30.01	32.21	33.12
PH01001392G0100	7.59	9.05	5.44	7.65	3.64
PH01001392G0190	15.04	14.27	13.95	9.1	8.02
PH01001392G0200	3.7	1.96	1.35	2.24	0.82
PH01001392G0440	0.12	0.29	0.43	0.42	0.18
PH01001393G0080	3.66	3.53	2.26	2.37	1.88
PH01001393G0210	5.08	6	16.94	7.09	21.26
PH01001393G0310	1.1	1.2	1.95	14.18	11.65
PH01001393G0410	0.53	1.59	4.09	2.9	36.19
PH01001393G0480	99.12	77.05	62.12	56.64	51.08
PH01001393G0490	54.87	61.26	86.66	65.59	115.52
PH01001394G0070	15.07	11.6	5.23	9.91	2.28
PH01001394G0220	9.64	9.85	8.96	10.63	6.82
PH01001394G0300	11.2	6.06	4.34	3.1	12.38
PH01001394G0330	16.7	19.7	11.39	15.61	10.3
PH01001394G0340	12.63	13.2	15.23	14.16	18.36
PH01001394G0390	5.62	7.08	6.9	12.42	13.42
PH01001394G0430	0.9	2.03	2.26	3.94	7.83
PH01001395G0020	26.79	24.49	26.76	24.5	22.42
PH01001395G0030	26.45	23.59	26	23.87	18.19
PH01001395G0320	2.97	4.05	2.36	0.21	0
PH01001395G0350	2.78	2.41	1.71	0.3	0.09
PH01001396G0290	7.66	9.17	9.71	8.48	7.5
PH01001397G0020	10.3	20.35	26.31	14.17	14.93
PH01001397G0220	87.4	127.45	202.38	51.88	34.05
PH01001398G0110	36.24	38.41	30.86	29.33	27.4
PH01001398G0260	43.68	43.59	44.01	40.54	40.99
PH01001398G0270	43.61	43.19	39.96	41.59	41.08
PH01001398G0280	16.7	16.54	18.47	15.81	17.89
PH01001398G0300	8.3	10.86	9.41	8.77	8.71
PH01001398G0360	7.62	7.82	5.27	5.57	3.2
PH01001398G0370	20.03	20.23	16.44	21.37	9.43
PH01001399G0010	0.81	0.52	1.67	0.3	0.36
PH01001399G0160	32.78	27.5	37.22	39.8	47.31
PH01001400G0020	82.99	88.54	104.49	88.3	66.32
PH01001400G0040	0.8	1.4	6.58	0.94	1.53
PH01001400G0110	26.71	26.22	30.26	33.5	30.87
PH01001400G0130	24.52	25.1	29.4	27.79	24.77
PH01001400G0170	2.85	0.69	0.43	0.63	0.71
PH01001400G0220	38.31	34.79	23.35	22.41	17.51
PH01001400G0330	1.6	1.79	1.34	1.08	0.94
PH01001401G0070	542.3	796.15	1139.16	1076.17	1010.8
PH01001401G0080	33.78	38.12	32.42	30.18	16.76
PH01001401G0120	31.79	28.41	17.32	17.45	7.43
PH01001401G0190	43.59	49.26	63.64	56.72	75.06
PH01001401G0270	12.75	14.05	15.08	19.74	21.36
PH01001401G0280	39.57	43.24	32.97	32.29	17.05
PH01001401G0340	3.6	4.4	4.06	2.68	2.46
PH01001401G0380	378.41	435.8	439.18	323.48	338.92
PH01001401G0400	155.22	110.71	50.91	94.59	25.44
PH01001404G0410	0.06	0.03	0.74	0.05	0.83
PH01001405G0050	29.1	22	21.19	29.23	48.32
PH01001405G0060	333.43	389.19	557.94	442.82	723.1
PH01001405G0090	6.86	6.38	7.42	4.43	2.6
PH01001405G0100	19.47	13.12	11.22	15.44	16.75
PH01001405G0120	0.18	0.12	0.05	1.59	1.03
PH01001405G0180	29.45	25.23	22.26	25.36	19.88
PH01001405G0230	44.55	45.4	29.12	34.05	14.89
PH01001405G0240	96.22	93.84	60.83	71.43	36.42
PH01001405G0250	60.84	61.62	57.06	40.28	55.06
PH01001405G0290	7.92	8.6	6.17	4.93	3.19
PH01001405G0370	2.38	2.63	2.87	9.74	14.24
PH01001405G0390	2.53	3.5	9.81	25.24	23.09
PH01001405G0400	0.66	0.63	1.26	4.88	3.55
PH01001405G0430	1.09	1.27	3.45	4.58	7.2
PH01001405G0440	19.67	27.4	29.07	57.57	66.96
PH01001405G0460	476.46	548.53	447.02	442.2	324.83
PH01001405G0550	107.59	97.16	54.36	57.42	29.86
PH01001406G0160	2.33	2.38	2.86	7.16	13.42
PH01001406G0170	2.76	1.67	3.42	6.69	18.34
PH01001406G0310	30.16	27.05	24.88	28.19	18.47
PH01001406G0370	14.27	15.77	12.89	11.32	6.87
PH01001406G0380	1.1	0.87	1.37	6.34	4.35
PH01001406G0410	4.05	4.1	2.52	2.78	1.92
PH01001406G0500	36.79	30.81	16.01	23.51	8.4
PH01001407G0460	21.6	19.23	20.6	17.18	17.1
PH01001407G0470	21.43	18.65	10.81	9.89	6.1
PH01001408G0250	44.89	41.6	43.73	49.56	65.64
PH01001409G0360	15.74	6.67	5.73	10.78	13.45
PH01001410G0050	28.82	14.18	14.05	91.75	53.32
PH01001410G0190	13.22	12.81	10.05	6.99	3.72
PH01001410G0210	2.88	1.94	0.86	2.17	0
PH01001410G0220	9.5	6.23	3.12	6.62	1.34
PH01001410G0330	0	0.12	0.26	0.67	2.45
PH01001410G0460	0	0	3.3	0.5	12.22
PH01001411G0040	0.96	0.45	1.06	0.71	1.41
PH01001411G0080	3.1	2.89	2.23	2.44	0.99
PH01001411G0090	28.44	29.62	28.62	35.33	30.09
PH01001411G0110	1.82	1.82	1.87	4.5	1.86
PH01001411G0130	12.37	15.23	14.57	13.03	13.32
PH01001411G0200	34.99	37.18	41.49	33.43	41.62
PH01001411G0220	19.91	19.8	23.26	16.79	18.75
PH01001411G0300	42.05	47.13	54.94	49.22	57.8
PH01001411G0310	162.99	165.87	216.76	134.53	91.08
PH01001411G0320	37.52	51.13	64.07	49.25	74.74
PH01001411G0440	43.14	42.32	37.32	38.49	20.32
PH01001411G0460	19.14	18.89	17.91	7.27	8.17
PH01001412G0020	1.56	1.13	8.01	5.88	4.54
PH01001412G0130	0	0.2	0.28	0.51	0.36
PH01001412G0150	6.34	5.92	4.86	5.04	5.02
PH01001412G0280	4.79	5.67	5.5	4.1	4.21
PH01001412G0340	1.32	5.46	12.01	26.84	135.99
PH01001412G0400	14.51	16.58	12.13	26.88	15.68
PH01001412G0450	9.27	9.23	10.66	8.42	9.66
PH01001412G0460	9.72	11.44	10.63	9.86	8.48
PH01001413G0020	8.36	10.45	15.47	9.36	10.69
PH01001413G0320	13.32	14.52	17.24	13.84	10.07
PH01001413G0470	33.14	31.69	41.63	26.86	22.95
PH01001414G0030	15.56	23	36.08	17.94	12.74
PH01001414G0220	2.21	2.73	2.97	0.48	0.16
PH01001414G0390	17.87	17.69	14.45	16.34	13.55
PH01001415G0050	22.64	19.76	15.59	31.89	46.55
PH01001415G0110	4.38	5.43	5.71	6.19	4.82
PH01001415G0170	1.88	2.1	2.81	2.53	3.26
PH01001415G0220	1.26	6.22	11.6	27.09	12.16
PH01001415G0290	12.13	9.9	6.67	10.12	4.93
PH01001415G0350	1.18	1.31	0.46	0.9	0.11
PH01001415G0600	0.67	1.09	1.32	0.87	0.61
PH01001415G0630	21.76	21.99	24.3	25.89	22.13
PH01001416G0180	19.2	18.36	16.01	15.43	10.24
PH01001416G0200	1.8	2.56	2.37	21.74	13.99
PH01001416G0280	3.3	4.34	3.52	3.12	3.17
PH01001416G0400	0.21	0.5	1.24	0.19	0.83
PH01001417G0030	18.04	14.95	10.27	37.88	25.69
PH01001417G0250	51.31	37.09	31.82	98.85	39.33
PH01001417G0310	16.94	18.62	21.26	18.65	21.91
PH01001417G0440	2.97	1.86	1.8	1.66	1.31
PH01001417G0470	16.18	12.96	5.89	16.13	6.77
PH01001417G0480	1175.77	985.64	926.83	1930.51	1294.21
PH01001418G0060	1.2	0.89	0.47	0.76	2.21
PH01001418G0090	61.35	66.29	44.83	57.64	35.39
PH01001418G0100	20.72	27.84	42.32	19.51	31.68
PH01001418G0110	3.31	4.43	4.25	2.01	2.79
PH01001418G0210	130.28	138.61	136.69	109.62	77.13
PH01001418G0290	350.16	387.99	361.33	275.27	217
PH01001418G0300	29.23	28.82	23.56	29.44	23.31
PH01001418G0330	65.69	70.26	65.24	94.95	50.25
PH01001418G0370	67.63	68.65	55.98	50.1	35.01
PH01001418G0380	1.42	0.39	1.3	0.51	1.11
PH01001418G0420	3.17	3.88	2.14	2.7	1.82
PH01001418G0430	29.58	33.56	29.9	18.34	5.42
PH01001419G0300	2.48	2.33	1.7	0.44	0.78
PH01001420G0080	5.65	7.83	8.74	6.62	4.22
PH01001420G0110	43.21	47.12	39.41	30.42	23.12
PH01001420G0130	30.15	31.64	26.58	20.83	15.14
PH01001420G0140	1.79	3.35	1.36	0.77	1.08
PH01001421G0290	28.65	27.57	27.08	40.7	36.19
PH01001421G0320	34.08	30.98	29.86	27.96	23.15
PH01001421G0330	12.1	8.91	9.53	10.76	8.22
PH01001422G0240	17.45	16.7	17.58	18.12	15.95
PH01001422G0270	13.21	11.38	8.5	5.11	2.22
PH01001423G0290	3.36	2.35	1.84	2.44	1.86
PH01001423G0420	2.19	5.21	7.94	7.33	12.78
PH01001424G0190	2.4	3.2	3.7	2.48	2.37
PH01001424G0230	20.48	21.4	23.42	18.67	17.66
PH01001424G0270	21.95	23.06	29.18	39.14	72.83
PH01001424G0290	4.2	4.15	2.99	1.34	1.91
PH01001425G0020	10.4	8.47	9.81	9.36	7.91
PH01001425G0120	146.28	148.74	130.79	131.68	140.18
PH01001425G0140	181.59	229.89	131.34	141.44	92.62
PH01001425G0150	80.14	72.12	24.6	46.74	1.57
PH01001425G0190	0.23	0.2	0.09	0.26	0.06
PH01001425G0340	7.24	6.61	5.42	6.8	4.9
PH01001425G0400	15.04	17.64	17.76	12.94	10.77
PH01001425G0460	70.33	71.29	70.17	83.23	91.53
PH01001426G0060	15.21	11.56	14.32	13.87	17.75
PH01001426G0070	1.34	0.56	0.65	0.46	0.44
PH01001426G0110	28.14	26.28	21.95	30.87	33.32
PH01001426G0240	3.75	2.84	3.34	4.9	5.61
PH01001427G0110	4.17	6.42	5.85	5.41	2.26
PH01001427G0280	0.56	0.74	4.28	0.4	0.75
PH01001427G0390	68.48	157.95	437.48	268.81	1083.35
PH01001428G0040	32.01	29.59	25.96	27.16	18.22
PH01001428G0070	8.04	7.85	4.69	7.22	3.48
PH01001428G0080	18.79	19.38	17.88	20.83	11.76
PH01001428G0090	1.09	1.14	2.67	1.76	2.69
PH01001428G0260	45.1	56.3	59.81	65.56	79.82
PH01001428G0280	48.5	45.85	44.44	46.85	33.24
PH01001428G0300	22.93	22.92	21.89	21.91	12.58
PH01001428G0330	21.53	21.93	24.4	17.15	16.5
PH01001428G0340	48.98	47.22	50.65	51.01	52.32
PH01001428G0440	1.96	0.6	0.3	0.1	0.16
PH01001429G0040	54.55	41.32	28.85	37.35	24.39
PH01001429G0120	1.41	1.38	0.86	0.75	0.84
PH01001429G0150	44.9	44.5	35.61	31.3	19.75
PH01001429G0170	55.46	51.55	41.8	36.81	25.86
PH01001429G0280	15.41	13.9	9.92	10.66	6.05
PH01001429G0390	39.94	41	22.33	53.71	28.13
PH01001429G0410	0.92	1.22	1.38	1.52	0.87
PH01001429G0420	28.51	30.84	44.2	33.84	31.88
PH01001430G0070	3.86	4.84	4.03	5.5	5.71
PH01001430G0210	23.74	20.73	25.44	33.91	42.39
PH01001430G0430	0	0	0.42	0.11	2.78
PH01001431G0050	45.53	39.32	32.18	34.5	23.85
PH01001431G0060	1.02	1.22	0.56	0.42	0.62
PH01001431G0110	9.31	9.12	6.62	6.32	2.55
PH01001431G0130	4.53	3.95	4.69	4.39	5.38
PH01001431G0220	1.36	1.62	3.62	3.17	7.9
PH01001431G0330	1.57	0.87	0.5	1.06	0.2
PH01001431G0370	1.53	2.2	2.63	2.64	3.8
PH01001431G0380	40.01	34.71	20.2	23.74	10.39
PH01001431G0390	13.59	14.53	6.7	7.89	3.82
